"","PPG","Week End Date","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","Flag_TPR_HEA","Flag_Display_HEA","Event_Number","Display_Type","Units","Base_Units","OID_Total","UNCR_Total","Total_Inc_Unit_Sales","Retro_Fund_Total","RSP_Unit","R_GM_Inc","R_Net_Revenue_Inc","R_NIS_Inc","R_Total_Trade_Inv_Inc","Display_Flag_KAM_Input","Key"
"1","D77",2023-12-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",15,5,0,-2.5,0,0,19.3333333333333,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"2","D77",2024-01-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",25,7,0,-17,0,0,18.82,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"3","D77",2024-01-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",12,7,0,-19.5,0,0,17.875,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"4","D77",2024-01-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",12,5,0,0,0,0,17.5833333333333,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"5","D77",2024-01-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",15,7,0,0,0,0,17.7,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"6","D77",2024-01-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",12,7,0,0,0,0,17.875,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"7","D77",2024-01-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",23,7,0,0,0,0,18.2173913043478,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"8","D77",2024-01-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",28,7,0,0,0,0,17.75,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"9","D77",2024-01-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",23,7,0,0,0,0,17.6086956521739,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"10","D77",2024-01-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",11,6,0,0,0,0,17.3181818181818,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"11","D77",2024-01-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",80,6,0,0,0,0,18.4,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"12","D77",2024-01-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",5,5,0,0,0,0,19.1,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"13","D77",2024-01-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",9,6,0,0,0,0,17.7777777777778,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"14","D77",2024-01-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",13,5,0,0,0,0,18.3461538461538,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"15","D77",2024-01-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",23,7,0,0,0,0,18.5217391304348,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"16","D77",2024-01-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",4,5,0,0,0,0,18.75,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"17","D77",2024-01-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,1,"GH",736,7,0,2582.4,39.5981954121496,3795.42,18.9021739130435,-344.312901853035,-204.927254002268,510.683141460802,855.921586578007,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 1"
"18","D77",2024-01-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,1,"GH",784,7,0,2241.6,39.4873605398176,4070.39,18.3571428571429,-344.950588345856,-205.955079245698,509.618186535141,855.127286520299,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 1"
"19","D77",2024-01-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,1,"GH",2976,7,0,9593.6,42.1747306273774,15085.18,18.3548387096774,-327.460760923064,-179.005709114696,537.467825645476,872.358280628781,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 1"
"20","D77",2024-01-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,1,"GH",1520,7,0,5491.2,41.8940825295495,7736.1,18.8052631578947,-332.570119736622,-185.102949232608,531.276568414791,873.841666018401,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 1"
"21","D77",2024-01-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,1,"GH",1760,7,0,6027.2,42.0145259861296,8942.1,18.5909090909091,-331.260445517866,-183.36931404669,533.050552158663,874.088121258661,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 1"
"22","D77",2024-01-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,1,"GH",816,7,0,2697.6,35.7090618746493,4231.18,18.7843137254902,-387.696508618642,-262.000610819876,451.971924908131,849.057588039111,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 1"
"23","D77",2024-01-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,1,"GH",560,7,0,2030.4,42.8871247164637,2846.7,18.8,-321.038360066486,-170.075681064533,546.636505715482,875.140011403197,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 1"
"24","D77",2024-01-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",6,5,0,0,0,0,18.1666666666667,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"25","D77",2024-01-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",13,7,0,0,0,0,18.3461538461538,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"26","D77",2024-01-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",8,5,0,12,0,0,19.375,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"27","D77",2024-01-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",16,7,0,36,0,0,20.125,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"28","D77",2024-01-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",22,7,0,36,0,0,20.2272727272727,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"29","D77",2024-01-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",7,4,0,9,0,0,20.2857142857143,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"30","D77",2024-01-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",9,7,0,15,0,0,20.2222222222222,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"31","D77",2024-01-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",10,6,0,21,0,0,20.15,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"32","D77",2024-02-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",7,7,0,12,0,0,20.2142857142857,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"33","D77",2024-02-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",7,6,0,9,0,0,20.2857142857143,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"34","D77",2024-02-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",4,5,0,9,0,0,20.125,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"35","D77",2024-02-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",7,4,0,3,0,0,20.4285714285714,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"36","D77",2024-02-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",11,5,0,12,0,0,20.3181818181818,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"37","D77",2024-02-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,2,"0",6,3,0,18,8.53921946916147,34.18,20,80.8434186119127,110.901471143361,114.76710966553,29.4832969296535,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 2"
"38","D77",2024-02-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",9,6,0,1.5,0,0,20.1666666666667,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"39","D77",2024-02-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",15,7,0,2.5,0,0,20.1666666666667,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"40","D77",2024-02-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",5,5,0,0.5,0,0,20.1,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"41","D77",2024-02-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",304,7,0,80,0,0,20.2631578947368,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"42","D77",2024-02-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",32,7,0,7.5,0,0,20.234375,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"43","D77",2024-02-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",21,7,0,2.5,0,0,20.1190476190476,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"44","D77",2024-02-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",15,7,0,2.5,0,0,20.1666666666667,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"45","D77",2024-02-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",10,6,0,21,0,0,20.15,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"46","D77",2024-02-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",15,7,0,24,0,0,20.2333333333333,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"47","D77",2024-02-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",17,6,0,45,0,0,20.0588235294118,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"48","D77",2024-02-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",14,6,0,30,0,0,20.1428571428571,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"49","D77",2024-02-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",29,7,0,54,0,0,20.1896551724138,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"50","D77",2024-02-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",11,7,0,27,0,0,20.0909090909091,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"51","D77",2024-02-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",8,5,0,21,0,0,20.0625,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"52","D77",2024-02-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,3,"STAIRCASE #2",4480,7,0,46800,210.915271806839,14632.8,20.1964285714286,-1734.82038000499,-992.398623244916,1268.10299281038,4459.84569174935,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 3"
"53","D77",2024-02-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,3,"STAIRCASE #2",5008,7,0,48308,192.354741252979,16357.38,19.3961661341853,-1668.75125981772,-991.662570607232,1262.62126771252,4153.97451680621,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 3"
"54","D77",2024-02-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,3,"STAIRCASE #2",5648,7,0,55076,192.466958242831,18447.78,19.5014164305949,-1668.48923314641,-991.00554013165,1263.3158908797,4155.16233364379,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 3"
"55","D77",2024-02-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,3,"STAIRCASE #2",6992,7,0,62485.6,163.38642690794,22837.62,18.6867276887872,-1655.61947228523,-1080.49924956928,1164.08020344488,3766.57210793581,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 3"
"56","D77",2024-02-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,3,"STAIRCASE #2",6640,7,0,54364,150.236140198688,21687.9,17.9373493975904,-1616.17717331457,-1087.34595981519,1152.82814715137,3557.22810468162,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 3"
"57","D77",2024-02-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,3,"STAIRCASE #2",3504,7,0,26877.6,150.552275317749,11444.94,17.4205479452055,-1615.42182292891,-1085.47781381044,1154.80219842101,3560.55722003423,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 3"
"58","D77",2024-02-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,3,"STAIRCASE #2",4096,7,0,31971.2,149.973798382947,13378.56,17.55546875,-1617.07742601757,-1089.1696557096,1150.91656674869,3554.73890112525,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 3"
"59","D77",2024-02-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",36,7,0,29.2,0,0,17.7833333333333,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"60","D77",2024-02-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",20,7,0,2.65,0,0,17.47,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"61","D77",2024-03-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,4,"0",1490,7,0,15808.8,292.714162948186,2747.84,16.114966442953,434.893646398189,1465.2474999758,1565.65174456345,3346.97333889238,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 4"
"62","D77",2024-03-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,4,"0",57,7,0,226,29.6241353813507,230.98,16.0614035087719,206.484109489627,310.761066031982,322.360151384734,176.259719637423,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 4"
"63","D77",2024-03-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,4,"0",916,7,0,9730.9,285.221527227426,1764.46,16.3732532751092,178.57261299149,1182.55238883203,1280.44660045322,3506.48951878685,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 4"
"64","D77",2024-03-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,4,"0",22,7,0,28.7,25.1080672676114,111.56,16.4409090909091,150.241723883771,238.622120665763,248.708323200413,174.154505213769,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 4"
"65","D77",2024-03-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",28,7,0,-42.7,0,0,16.35,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"66","D77",2024-03-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",18,7,0,-31.6,0,0,16.6055555555556,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"67","D77",2024-03-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,5,"0",65,7,0,262.6,42.7394640746507,264.65,16.1938461538462,274.605634187929,425.0485477307,441.711268195707,277.588241656557,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 5"
"68","D77",2024-03-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,5,"0",74,7,0,320.4,39.3754592346136,295.98,16.2689189189189,286.880985218989,425.482601724829,441.018380568425,221.849948092218,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 5"
"69","D77",2024-03-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,5,"0",51,7,0,186,30.0506139836831,209.55,15.9117647058824,251.745390672036,357.5235518946,369.935507579134,136.50854199715,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 5"
"70","D77",2024-03-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,5,"0",2672,7,0,11665.6,83.0831819314981,10733.4,16.3568862275449,461.257779761996,753.710580160869,783.888446107921,612.17693079296,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 5"
"71","D77",2024-03-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,5,"0",60,7,0,237.6,43.1774111864847,244.39,16.1183333333333,265.712423557018,417.696910933444,434.506343680917,292.139728972364,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 5"
"72","D77",2024-03-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,5,"0",73,7,0,295.2,38.1432321523906,282.07,15.5780821917808,276.639248577839,410.903425754254,426.026408525305,216.171310831048,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 5"
"73","D77",2024-03-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",13,7,0,28.4,0,0,16.4923076923077,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"74","D77",2024-03-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",11,7,0,66.3,0,0,16.0272727272727,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"75","D77",2024-03-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,6,"0",1347,7,0,12791.1,212.479300521629,3064.76,16.2877505567929,384.516664957968,1132.4438027941,1205.96936846885,2360.71589778148,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 6"
"76","D77",2024-03-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,6,"0",207,7,0,1999.25,151.68505419333,516.48,17.1062801932367,356.791613837004,890.723004597525,943.882497752291,1602.97928634082,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 6"
"77","D77",2024-03-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,0,6,"0",152,7,0,1688.85,170.533103100794,392.54,18.8197368421053,283.498961272854,883.77548418765,943.249073726416,1919.78873078941,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 6"
"78","D77",2024-03-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",17,7,0,101.7,0,0,16.8058823529412,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"79","D77",2024-03-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",13,6,0,63.6,0,0,17.8538461538462,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"80","D77",2024-03-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",17,7,0,122.1,0,0,18.8294117647059,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"81","D77",2024-03-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",21,7,0,112.8,0,0,17.8714285714286,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"82","D77",2024-03-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",22,7,0,101.8,0,0,19.2409090909091,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"83","D77",2024-03-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",41,7,0,312,0,0,18.8048780487805,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"84","D77",2024-03-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",37,7,0,269.2,0,0,18.8837837837838,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"85","D77",2024-03-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",38,7,0,322,0,0,19.7631578947368,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"86","D77",2024-03-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",19,7,0,132.5,0,0,19.5526315789474,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"87","D77",2024-03-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",11,6,0,33,0,0,19.6818181818182,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"88","D77",2024-03-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",28,7,0,190.5,0,0,19.9285714285714,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"89","D77",2024-03-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",24,7,0,128.5,0,0,19.5833333333333,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"90","D77",2024-03-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",20,7,0,103.5,0,0,19.55,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"91","D77",2024-03-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",34,7,0,168,0,0,19.6764705882353,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"92","D77",2024-04-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",12,7,0,12,0,0,19.75,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
