"","PPG","Week End Date","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","DISPLAY TYPE_HEA","RSP_Unit","Flag_Display_HEA","Flag_TPR_HEA","Base_Units","Retro_Fund_Total","Promo_Price","Flag_Modeled_Betas","Flag_PPG","VAT","Net_Cost_Unit","FM_Abs_Unit_2","Net_Cost_Total","COGS_Total","Units","FM_Abs_Unit_1","Flag_RB_Financial","Base Units","COGS_Unit","Gross_Sales","Retailer_Revenue","FM_Total","No_Of_Units","Display_Cost","Display_Num","OID_Total","UNCR_Total","Total_Inc_Unit_Sales","Inc_Unit_Discount","Inc_Unit_Display","ACV_D","NIS","ACV_D_Any_Promo","ACV_D_Multibuy_Display","ACV_D_Multibuy_Only","ACV_D_Feature_Display","ACV_D_Display_Only","ACV_D_Feature_Only","ACV_D_Unsupported","ACV_D_Total_Multibuy","ACV_D_Multibuy_Feature_Display","ACV_D_Multibuy_Feature","Total Regular Price Elasticiy_Betas","Regular Price Elasticity_Betas","Reg Price Ratio Rest of Brand_Betas","Reg Price Ratio Rest of Manufacturer_Betas","Reg Price Ratio Rest of Category_Betas","Promoted Price Elasticity_Betas","Display Only_Betas","Feature Only_Betas","Feature and Display_Betas","Multi Buy_Betas","Total Multibuy Effect_Betas","R_GM_Inc","R_Net_Revenue_Inc","R_NIS_Inc","R_Total_Trade_Inv_Inc","Value","Display_Type","Trade_Investment","Net_Revenue","GM_Abs","Inc_GM_Abs","Inc_Revenue","Inc_NIS","Key","Event_Number"
"37","D77",2024-02-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20,0,1,3,34.18,17,1,1,0.05,16.44,0.170952380952377,98.64,21.12,6,5.21523809523809,1,3,3.52,102,102,0.512857142857131,18,0,0,0,18,8.53921946916147,3.31777735805944,0,0.410260043659592,84,0.410260043659592,0,0,0,0,0.410260043659592,1,0,0,0,-3.25511019750332,-3.25511019750332,0.587793045074589,0.587793045074589,0.938002105130096,-2.38660470874404,1.5,1.88779160578982,2.83168740868474,0,0,80.8434186119127,110.901471143361,114.76710966553,29.4832969296535,102,"0",52.18,49.82,28.7,40.845933127489,70.9039856589374,119.549072568261,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",2
"38","D77",2024-02-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.1666666666667,0,0,6,0,20,1,1,0.05,16.44,10.4304761904762,147.96,31.68,9,11.3828571428571,1,6,3.52,180,180,23.4685714285714,18,0,0,0,1.5,0,0,0,0.390456470976895,178.5,0,0,0,0,0,0,1,0,0,0,-3.36794734544551,-3.17109635081457,0.613478384213543,0.613478384213543,0.978990855142034,-2.70124867747663,1.5,1.51235885393671,2.26853828090506,0,0,0,0,0,0,180,"0",1.5,178.5,146.82,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"39","D77",2024-02-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.1666666666667,0,0,7,0,20,1,1,0.05,16.44,13.0380952380952,246.6,52.8,15,13.9904761904762,1,7,3.52,300,300,39.1142857142857,18,0,0,0,2.5,0,0,0,0.375636515583551,297.5,0.112690646396766,0,0,0,0,0.112690646396766,1,0,0,0,-3.27216587877153,-2.79972349165728,0.614117185084855,0.614117185084855,0.98001025570669,-2.48269360705067,1.5,1.75481255047084,2.63221882570626,0,0,0,0,0,0,300,"0",2.5,297.5,244.7,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"40","D77",2024-02-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.1,0,0,5,0,20,1,1,0.05,16.44,7.82285714285714,82.2,17.6,5,8.29904761904761,1,5,3.52,100,100,13.0380952380952,18,0,0,0,0.5,0,0,0,0.213382211200289,99.5,0.103889256034753,0,0,0,0,0.103889256034753,1,0,0,0,-3.27449300254538,-3.27449300254538,0.601951517108076,0.601951517108076,0.960596242104191,-2.56804317383412,1.5,1.58645899170067,2.37968848755101,0,0,0,0,0,0,100,"0",0.5,99.5,81.9,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"41","D77",2024-02-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.2631578947368,0,0,7,0,20,1,1,0.05,16.44,13.0380952380952,4997.76,1070.08,304,13.9904761904762,1,7,3.52,6080,6080,792.71619047619,18,0,0,0,80,0,0,0,6.64528391551088,6000,6.64528391551088,0,0,2.28591398720362,6.64528391551088,2.28591398720362,1,0,0,0,-3.21553690445891,-2.74931086454353,0.629332041627997,0.629332041627997,1.00429017461064,-2.46781923168146,1.5,1.6154317297599,2.42314759463984,0,0,0,0,0,0,6080,"0",80,6000,4929.92,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"42","D77",2024-02-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.234375,0,0,7,0,20,1,1,0.05,16.44,13.0380952380952,526.08,112.64,32,13.9904761904762,1,7,3.52,640,640,83.4438095238095,18,0,0,0,7.5,0,0,0,0.519648503268299,632.5,0.204111372077022,0,0,0,0,0.204111372077022,1,0,0,0,-3.19709349813079,-2.69881441797123,0.624829597717234,0.624829597717234,0.997105159575309,-2.40965552348066,1.5,1.70439387533963,2.55659081300944,0,0,0,0,0,0,640,"0",7.5,632.5,519.86,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"43","D77",2024-02-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.1190476190476,0,0,7,0,20,1,1,0.05,16.44,13.0380952380952,345.24,73.92,21,13.9904761904762,1,7,3.52,420,420,54.76,18,0,0,0,2.5,0,0,0,0.45329278159763,417.5,0.329883020137397,0,0,0,0,0.329883020137397,1,0,0,0,-3.21764355824373,-2.96454942228966,0.606295853369527,0.606295853369527,0.96752894842452,-2.39912053893734,1.5,1.7849470936105,2.67742064041574,0,0,0,0,0,0,420,"0",2.5,417.5,343.58,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"44","D77",2024-02-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.1666666666667,0,0,7,0,20,1,1,0.05,16.44,13.0380952380952,246.6,52.8,15,13.9904761904762,1,7,3.52,300,300,39.1142857142857,18,0,0,0,2.5,0,0,0,0.449630693202082,297.5,0.0595424108020339,0,0,0,0,0.0595424108020339,1,0,0,0,-3.34400197877702,-3.10778078521989,0.613723385596901,0.613723385596901,0.97938182916814,-2.64660990987014,1.5,1.5648089529494,2.3472134294241,0,0,0,0,0,0,300,"0",2.5,297.5,244.7,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"45","D77",2024-02-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.15,0,0,6,0,18.05,1,1,0.05,16.44,5.66857142857142,164.4,35.2,10,11.3828571428571,1,6,3.52,180.5,180.5,7.50476190476188,18,0,0,0,21,0,0,0,0.41388021817991,159.5,0.340382095102264,0,0,0,0,0.340382095102264,1,0,0,0,-3.33457079440975,-2.98023900407406,0.609956415336816,0.609956415336816,0.973370485441754,-2.65367528331859,1.5,1.59480027539529,2.39220041309294,0,0,0,0,0,0,180.5,"0",21,159.5,124.3,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"46","D77",2024-02-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.2333333333333,0,0,7,0,18.6333333333333,1,1,0.05,16.44,5.41904761904761,246.6,52.8,15,13.9904761904762,1,7,3.52,279.5,279.5,19.5904761904762,18,0,0,0,24,0,0,0,0.429960565929127,255.5,0.236434778680474,0,0,0,0,0.236434778680474,1,0,0,0,-3.21325164879408,-2.85891985845839,0.624973579914827,0.624973579914827,0.997334926847269,-2.43973628095793,1.5,1.64596783714946,2.4689517557242,0,0,0,0,0,0,279.5,"0",24,255.5,202.7,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"47","D77",2024-02-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.0588235294118,0,0,6,0,17.4117647058824,1,1,0.05,16.44,2.33523809523809,279.48,59.84,17,10.9066666666667,1,6,3.52,296,296,2.42476190476187,18,0,0,0,45,0,0,0,0.411481508835458,251,0.368659328858375,0,0,0,0,0.368659328858375,1,0,0,0,-3.35748234969912,-3.35748234969912,0.597940026145796,0.597940026145796,0.954194691424306,-2.55966438291083,1.5,1.72734455700929,2.59101683551393,0,0,0,0,0,0,296,"0",45,251,191.16,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"48","D77",2024-02-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.1428571428571,0,0,6,0,18,1,1,0.05,16.44,5.66857142857142,230.16,49.28,14,11.3828571428571,1,6,3.52,252,252,9.83999999999997,18,0,0,0,30,0,0,0,0.352497606045357,222,0.235266462037248,0,0,0,0,0.235266462037248,1,0,0,0,-3.16291996051154,-2.78327875658044,0.607890882685889,0.607890882685889,0.970074301536519,-2.40901211336296,1.5,1.72490502426074,2.58735753639111,0,0,0,0,0,0,252,"0",30,222,172.72,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"49","D77",2024-02-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.1896551724138,0,0,7,0,18.3275862068966,1,1,0.05,16.44,5.41904761904761,476.76,102.08,29,13.9904761904762,1,7,3.52,531.5,531.5,29.4304761904761,18,0,0,0,54,0,0,0,0.550473778584285,477.5,0.463453626225831,0,0,0,0,0.463453626225831,1,0,0,0,-3.21942646995636,-2.9139680300118,0.617512387760095,0.617512387760095,0.985428331479114,-2.44712323078764,1.5,1.67281588164524,2.50922382246787,0,0,0,0,0,0,531.5,"0",54,477.5,375.42,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"50","D77",2024-02-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.0909090909091,0,0,7,0,17.6363636363636,1,1,0.05,16.44,5.41904761904761,180.84,38.72,11,13.9904761904762,1,7,3.52,194,194,3.92190476190474,18,0,0,0,27,0,0,0,0.273156098519233,167,0.242225739229559,0,0,0,0,0.242225739229559,1,0,0,0,-3.3329841191094,-3.17192421441136,0.601403544119374,0.601403544119374,0.959721784978059,-2.59548239687533,1.5,1.66951228759993,2.5042684313999,0,0,0,0,0,0,194,"0",27,167,128.28,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"51","D77",2024-02-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",20.0625,0,0,5,0,17.4375,1,1,0.05,16.44,2.5847619047619,131.52,28.16,8,8.29904761904761,1,5,3.52,139.5,139.5,1.33714285714284,18,0,0,0,21,0,0,0,0.332521442829469,118.5,0.317647094552838,0,0,0,0,0.317647094552838,1,0,0,0,-3.1446460162956,-3.1446460162956,0.59654696593282,0.59654696593282,0.951971641282264,-2.30605972232014,1.5,1.8061576451248,2.70923646768721,0,0,0,0,0,0,139.5,"0",21,118.5,90.34,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"52","D77",2024-02-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",20.1964285714286,1,1,7,14632.8,9.75,1,1,0.05,16.44,-34.0964285714286,73651.2,15769.6,4480,13.9904761904762,1,7,3.52,43680,43680,-30550.4,18,437.5,2,0,46800,210.915271806839,2.12302420933666,208.792247597502,16,-3120,16,0,0,16,16,16,1,0,0,0,-3.23437555677795,-2.88637111984111,0.61887399160405,0.61887399160405,0.987601183442378,-2.4581263819476,1.5,1.68057760590549,2.52086640885823,0,0,-1734.82038000499,-992.398623244916,1268.10299281038,4459.84569174935,43680,"STAIRCASE #2",61870.3,-18190.3,-33959.9,-1598.80837924845,-856.386622488381,-146.887421436906,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",3
"53","D77",2024-02-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",19.3961661341853,1,1,7,16357.38,9.75,1,1,0.05,16.44,-34.0964285714286,82331.52,17628.16,5008,11.1333333333333,1,7,3.52,48828,48828,-34150.9828571429,18,437.5,2,0,48308,192.354741252979,1.93531457072399,190.419426682255,16,520,16,0,0,16,16,16,1,0,0,0,-3.22196201443427,-2.81442385302581,0.617648483305103,0.617648483305103,0.98564551320453,-2.44795827446512,1.5,1.70076313586703,2.55114470380055,0,0,-1668.75125981772,-991.662570607232,1262.62126771252,4153.97451680621,48828,"STAIRCASE #2",65102.88,-16274.88,-33903.04,-1302.19857965044,-625.109890439952,19.9729363920825,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",3
"54","D77",2024-02-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",19.5014164305949,1,1,7,18447.78,9.75,1,1,0.05,16.44,-34.0964285714286,92853.12,19880.96,5648,11.1333333333333,1,7,3.52,55068,55068,-38515.3257142857,18,437.5,2,0,55076,192.466958242831,2.04753156057575,190.419426682255,15.5117789329372,-8,15.5117789329372,0,0,15.5117789329372,15.5117789329372,15.5117789329372,1,0,0,0,-3.17730712253326,-2.715571645042,0.625776271783853,0.625776271783853,0.998615865213631,-2.39030361236474,1.5,1.69043968664217,2.53565952996325,0,0,-1668.48923314641,-991.00554013165,1263.3158908797,4155.16233364379,55068,"STAIRCASE #2",73961.28,-18893.28,-38774.24,-1321.31020378497,-643.826510770203,-0.27261608816265,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",3
"55","D77",2024-02-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",18.6867276887872,1,1,7,22837.62,9.75,1,1,0.05,16.44,-34.0964285714286,114948.48,24611.84,6992,6.08571428571427,1,7,3.52,68172,68172,-47680.4457142857,18,437.5,2,0,62485.6,163.38642690794,1.58470823128964,161.80171867665,16,5686.4,16,0,0,16,16,16,1,0,0,0,-3.22028138243575,-2.8391922715484,0.623446718257065,0.623446718257065,0.99489835591261,-2.43586503603844,1.5,1.67580583685298,2.51370875527947,0,0,-1655.61947228523,-1080.49924956928,1164.08020344488,3766.57210793581,68172,"STAIRCASE #2",85760.72,-17588.72,-42200.56,-986.126818065523,-411.006595349574,132.877657032224,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",3
"56","D77",2024-02-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",17.9373493975904,1,1,7,21687.9,9.75,1,1,0.05,16.44,-34.0964285714286,109161.6,23372.8,6640,3.22857142857142,1,7,3.52,64740,64740,-45280.0571428572,18,437.5,2,0,54364,150.236140198688,1.80058729032676,148.435552908361,13.0528165497616,10376,13.0528165497616,0,0,13.0528165497616,13.0528165497616,13.0528165497616,1,0,0,0,-3.2285686390599,-2.76324134813712,0.619278594445683,0.619278594445683,0.988246850008823,-2.45292039715746,1.5,1.70846363252291,2.56269544878436,0,0,-1616.17717331457,-1087.34595981519,1152.82814715137,3557.22810468162,64740,"STAIRCASE #2",76489.4,-11749.4,-35122.2,-794.672253506982,-265.8410400076,234.766594985179,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",3
"57","D77",2024-02-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",17.4205479452055,1,1,7,11444.94,9.75,1,1,0.05,16.44,-34.0964285714286,57605.76,12334.08,3504,3.22857142857142,1,7,3.52,34164,34164,-23894.7771428572,18,437.5,2,0,26877.6,150.552275317749,2.11672240938737,148.435552908361,12.6961638272955,7286.4,12.6961638272955,0,0,12.6961638272955,12.6961638272955,12.6961638272955,1,0,0,0,-3.29537634324549,-2.92324706572399,0.613029054163012,0.613029054163012,0.978273812746199,-2.54583661918472,1.5,1.67866878516441,2.51800317774661,0,0,-1615.42182292891,-1085.47781381044,1154.80219842101,3560.55722003423,34164,"STAIRCASE #2",38760.04,-4596.03999999999,-16930.12,-727.416691610308,-197.472682491833,313.066238263483,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",3
"58","D77",2024-02-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","STAIRCASE #2",17.55546875,1,1,7,13378.56,9.75,1,1,0.05,16.44,-34.0964285714286,67338.24,14417.92,4096,3.22857142857142,1,7,3.52,39936,39936,-27931.7942857143,18,437.5,2,0,31971.2,149.973798382947,1.53824547458574,148.435552908361,15.3359967477203,7964.8,15.3359967477203,0,0,15.3359967477203,15.3359967477203,15.3359967477203,1,0,0,0,-3.25983600832441,-2.94149104044469,0.613314493979443,0.613314493979443,0.978729318558905,-2.4978841500887,1.5,1.68257191336163,2.52385787004244,0,0,-1617.07742601757,-1089.1696557096,1150.91656674869,3554.73890112525,39936,"STAIRCASE #2",45787.26,-5851.25999999999,-20269.18,-742.149881520425,-214.242111212452,291.62873763684,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",3
"59","D77",2024-02-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",17.7833333333333,0,0,7,0,16.9722222222222,1,1,0.05,16.44,1.69610389610388,591.84,126.72,36,3.22857142857142,1,7,3.52,611,611,-9.93523809523819,18,0,0,0,29.2,0,0,0,0.478845103780049,581.8,0.475577153897541,0,0,0,0,0.475577153897541,1,0,0,0,-3.25704946731486,-2.71570923207978,0.613930000697462,0.613930000697462,0.97971154623591,-2.45772934773025,1.5,1.78831359908554,2.68247039862831,0,0,0,0,0,0,611,"0",29.2,581.8,455.08,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"60","D77",2024-02-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",17.47,0,0,7,0,17.3375,1,1,0.05,16.44,1.96666666666665,328.8,70.4,20,3.22857142857142,1,7,3.52,346.75,346.75,1.43809523809519,18,0,0,0,2.65,0,0,0,0.620215701453617,344.1,0.550403587827549,0,0,0,0,0.550403587827549,1,0,0,0,-3.18263097191843,-2.91688212916666,0.602173727547199,0.602173727547199,0.960950846265342,-2.37558283451983,1.5,1.79817213668642,2.69725820502963,0,0,0,0,0,0,346.75,"0",2.65,344.1,273.7,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"61","D77",2024-03-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",16.114966442953,0,1,7,2747.84,5.50503355704698,1,1,0.05,16.44,-52.2176942254343,24495.6,5244.8,1490,-3.15238095238096,1,7,3.52,8202.5,8202.5,-16184.5452380952,18,0,0,0,15808.8,292.714162948186,145.272536464904,0,0.638455686863799,-7606.3,0.638455686863799,0,0,0,0,0.638455686863799,1,0,0,0,-3.33537047451121,-3.13799102083428,0.600076035602157,0.600076035602157,0.957603342451115,-2.57285133763818,1.5,1.72030136585088,2.58045204877632,0,0,434.893646398189,1465.2474999758,1565.65174456345,3346.97333889238,8202.5,"0",18556.64,-10354.14,-15598.94,-3064.45011072415,-2034.09625714653,-1494.27633398174,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",4
"62","D77",2024-03-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",16.0614035087719,0,1,7,230.98,12.0964912280702,1,1,0.05,16.44,-17.7630952380953,937.08,200.64,57,-3.15238095238096,1,7,3.52,689.5,689.5,-261.318333333333,18,0,0,0,226,29.6241353813507,12.9211951298861,0,0.650777748248092,463.5,0.650777748248092,0,0,0,0,0.650777748248092,1,0,0,0,-3.32249982844198,-3.01168246849839,0.61109181591625,0.61109181591625,0.975182361479757,-2.58250107543747,1.5,1.65855305133404,2.48782957700106,0,0,206.484109489627,310.761066031982,322.360151384734,176.259719637423,689.5,"0",456.98,232.52,31.88,16.5687269466221,120.845683488976,240.890995600983,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",4
"63","D77",2024-03-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",16.3732532751092,0,1,7,1764.46,5.75,1,1,0.05,16.44,-51.8598928250712,15059.04,3224.32,916,-3.15238095238096,1,7,3.52,5267,5267,-9735.98952380953,18,0,0,0,9730.9,285.221527227426,134.562296349609,0,0.761065527890933,-4463.9,0.761065527890933,0,0,0,0,0.761065527890933,1,0,0,0,-3.33550852175792,-3.18271260780312,0.601732708151124,0.601732708151124,0.960247066039653,-2.5666880295061,1.5,1.70801949796836,2.56202924695253,0,0,178.57261299149,1182.55238883203,1280.44660045322,3506.48951878685,5267,"0",11495.36,-6228.36,-9452.68,-2943.34915501326,-1939.36937917272,-1389.95674169269,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",4
"64","D77",2024-03-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",16.4409090909091,0,1,7,111.56,15.1363636363636,1,1,0.05,16.44,-5.18486394557824,361.68,77.44,22,-3.15238095238096,1,7,3.52,333,333,-37.1671428571429,18,0,0,0,28.7,25.1080672676114,15.7753372794684,0,0.47456598790519,304.3,0.463429908651001,0,0,0,0,0.463429908651001,1,0,0,0,-3.32576042848154,-3.24523047613252,0.597933794445458,0.597933794445458,0.954184746856088,-2.57120325373219,1.5,1.69169514029716,2.53754271044574,0,0,150.241723883771,238.622120665763,248.708323200413,174.154505213769,333,"0",140.26,192.74,115.3,131.589097997982,219.969494779974,347.290221342462,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",4
"65","D77",2024-03-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",16.35,0,0,7,0,17.875,1,1,0.05,16.44,5.41904761904761,460.32,98.56,28,-3.15238095238096,1,7,3.52,500.5,500.5,16.3466666666666,18,0,0,0,-42.7,0,0,0,0.502048135186766,543.2,0.418938476108113,0,0,0,0,0.418938476108113,1,0,0,0,-3.29359382250626,-2.97722615256368,0.608226684993219,0.608226684993219,0.970610175980462,-2.4744170138259,1.5,1.78600396426048,2.67900594639072,0,0,0,0,0,0,500.5,"0",-42.7,543.2,444.64,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"66","D77",2024-03-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",16.6055555555556,0,0,7,0,18.3611111111111,1,1,0.05,16.44,5.41904761904761,295.92,63.36,18,-3.15238095238096,1,7,3.52,330.5,330.5,18.8419047619047,18,0,0,0,-31.6,0,0,0,0.347753254364726,362.1,0.29104759566699,0,0,0,0,0.29104759566699,1,0,0,0,-3.27470737773851,-2.9794308857921,0.618819101513765,0.618819101513765,0.987513589652914,-2.51707836430237,1.5,1.63885005497144,2.45827508245715,0,0,0,0,0,0,330.5,"0",-31.6,362.1,298.74,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"67","D77",2024-03-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",16.1938461538462,0,1,7,264.65,12.1538461538462,1,1,0.05,16.44,-22.4164745385334,1068.6,228.8,65,-3.15238095238096,1,7,3.52,790,790,-294.444047619048,18,0,0,0,262.6,42.7394640746507,22.014136904026,0,0.575122449263848,527.4,0.575122449263848,0,0,0,0,0.575122449263848,1,0,0,0,-3.27288191685579,-2.89129383495582,0.615613130364987,0.615613130364987,0.982397490182636,-2.50895501221481,1.5,1.6879407013954,2.5319110520931,0,0,274.605634187929,425.0485477307,441.711268195707,277.588241656557,790,"0",527.25,262.75,33.95,22.3231508512983,172.766064394069,346.78143619955,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",5
"68","D77",2024-03-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",16.2689189189189,0,1,7,295.98,11.9391891891892,1,1,0.05,16.44,-22.8415831989361,1216.56,260.48,74,-3.15238095238096,1,7,3.52,883.5,883.5,-350.341428571429,18,0,0,0,320.4,39.3754592346136,20.702750308692,0,0.477994209704031,563.1,0.477994209704031,0,0,0,0,0.477994209704031,1,0,0,0,-3.23861222987265,-2.8316094977303,0.612398738571208,0.612398738571208,0.97726795301893,-2.42544512317875,1.5,1.78210487049574,2.67315730574361,0,0,286.880985218989,425.482601724829,441.018380568425,221.849948092218,883.5,"0",616.38,267.12,6.63999999999987,3.5331493151058,142.134765820946,299.625960743391,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",5
"69","D77",2024-03-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",15.9117647058824,0,1,7,209.55,12.2647058823529,1,1,0.05,16.44,-18.7587107337107,838.44,179.52,51,-3.15238095238096,1,7,3.52,625.5,625.5,-225.640714285714,18,0,0,0,186,30.0506139836831,14.7497090557015,0,0.513884131128316,439.5,0.513884131128316,0,0,0,0,0.513884131128316,1,0,0,0,-3.27084377620287,-2.85398284639618,0.61047975041551,0.61047975041551,0.974205625308782,-2.49649184453914,1.5,1.74014921644852,2.61022382467279,0,0,251.745390672036,357.5235518946,369.935507579134,136.50854199715,625.5,"0",395.55,229.95,50.4299999999999,29.714754180336,135.492915402901,258.965585212328,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",5
"70","D77",2024-03-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",16.3568862275449,0,1,7,10733.4,11.9910179640719,1,1,0.05,16.44,-23.9763051597451,43927.68,9405.44,2672,-3.15238095238096,1,7,3.52,32040,32040,-12518.2742857143,18,0,0,0,11665.6,83.0831819314981,2.16115152700714,0,12.842167475106,20374.4,12.842167475106,0,0,12.842167475106,12.842167475106,12.842167475106,1,0,0,0,-3.26402407316058,-2.89271830484473,0.6154944672893,0.6154944672893,0.982208127250005,-2.47575517810636,1.5,1.71974342326443,2.57961513489665,0,0,461.257779761996,753.710580160869,783.888446107921,612.17693079296,32040,"0",22399,9641,235.559999999999,7.3245038681825,299.777304267056,633.521699829759,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",5
